step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
1615,NETWORK,6164.7,6.6846,219.0,0.1064,5.2646,0
1616,NETWORK,6332.1,0.549,187.0,0.0272,4.1104,0
1617,NETWORK,6483.8,5.6764,208.0,0.0161,3.6027,0
1618,NETWORK,6845.5,1.9699,198.0,0.0087,5.4824,0
1619,NETWORK,6913.8,8.2966,205.0,0.0163,5.2708,0
1620,NETWORK,6770.6,3.174,190.0,0.0211,4.0746,0
1621,NETWORK,6625.2,3.563,221.0,0.0018,5.2904,0
1622,NETWORK,6579.5,6.3079,195.0,0.0201,4.0369,0
1623,NETWORK,6714.0,0.9212,235.0,0.0138,4.0284,0
1624,NETWORK,5712.8,6.6887,207.0,0.0564,4.3968,0
1625,NETWORK,5829.5,2.9158,209.0,0.008,3.7803,0
1626,NETWORK,5953.9,7.0763,188.0,0.0533,3.5131,0
1627,NETWORK,6179.8,3.1567,212.0,0.0125,4.1409,0
1628,NETWORK,6594.9,8.6903,186.0,0.0042,4.4751,0
1629,NETWORK,6457.7,5.6759,189.0,0.0103,5.0294,0
1630,NETWORK,6621.4,9.2926,211.0,0.0,4.2224,0
1631,NETWORK,6107.4,6.2914,197.0,0.0,4.4549,0
1632,NETWORK,6291.6,6.3912,196.0,0.0073,5.1365,0
1633,NETWORK,6222.8,4.6378,195.0,0.0308,4.966,0
1634,NETWORK,6758.0,6.267,192.0,0.0049,5.2556,0
1635,NETWORK,6676.9,8.9678,176.0,0.0292,4.9546,0
1636,NETWORK,6955.7,10.2356,184.0,0.0001,3.7199,0
1637,NETWORK,6770.9,1.2784,207.0,0.0009,5.4615,0
1638,NETWORK,6884.5,4.283,192.0,0.0061,5.4197,0
1639,NETWORK,7229.3,1.3321,205.0,0.0002,4.5705,0
1640,NETWORK,6457.5,4.7109,184.0,0.1019,4.4645,0
1641,NETWORK,6113.0,2.1839,195.0,0.0021,4.2594,0
1642,NETWORK,6616.3,2.3034,182.0,0.0343,4.2669,0
1643,NETWORK,6262.7,7.011,177.0,0.0091,3.8425,0
1644,NETWORK,6192.6,8.012,198.0,0.0022,4.7848,0
1645,NETWORK,7360.9,6.0399,192.0,0.0104,5.0446,0
1646,NETWORK,6273.2,8.3098,206.0,0.0103,3.8385,0
1647,NETWORK,6477.9,4.0053,196.0,0.0023,4.6476,0
1648,NETWORK,7251.5,1.5315,231.0,0.0002,5.2409,0
1649,NETWORK,5636.6,4.1014,178.0,0.0754,3.7117,0
1650,NETWORK,6982.4,3.5953,203.0,0.0003,4.6531,0
1651,NETWORK,7161.6,4.7698,212.0,0.0408,5.4499,0
1652,NETWORK,6272.5,4.5287,193.0,0.0,5.3185,0
1653,NETWORK,7636.8,9.0458,198.0,0.0228,5.302,0
1654,NETWORK,7185.2,7.1767,196.0,0.0001,4.4509,0
1655,NETWORK,6449.7,5.7065,230.0,0.0825,4.0435,0
1656,NETWORK,6270.9,6.3071,207.0,0.0033,4.4358,0
1657,NETWORK,6554.5,7.7715,176.0,0.0005,4.0173,0
1658,NETWORK,5781.9,6.7461,197.0,0.0027,4.3154,0
1659,NETWORK,6825.2,9.9481,201.0,0.045,5.1738,0
1660,NETWORK,6362.8,4.873,214.0,0.03,3.8313,0
1661,NETWORK,5995.6,6.9763,213.0,0.0223,3.9844,0
1662,NETWORK,6904.1,2.9326,182.0,0.0172,5.2488,0
1663,NETWORK,6546.5,6.707,202.0,0.0487,4.2375,0
1664,NETWORK,6925.6,1.6927,198.0,0.0,4.4465,0
1665,NETWORK,6293.7,7.414,201.0,0.0528,4.3283,0
1666,NETWORK,6405.3,1.2447,207.0,0.0973,5.131,0
1667,NETWORK,7043.8,3.6229,189.0,0.0001,4.5027,0
1668,NETWORK,6623.2,6.4616,197.0,0.0009,4.2026,0
1669,NETWORK,6943.7,2.7066,212.0,0.001,4.9484,0
1670,NETWORK,5676.9,3.9028,209.0,0.1644,3.9225,0
1671,NETWORK,6854.9,1.2689,198.0,0.0018,3.8188,0
1672,NETWORK,6593.9,6.3998,214.0,0.0889,4.0373,0
1673,NETWORK,5381.5,1.681,203.0,0.0028,5.4092,0
1674,NETWORK,7344.5,5.6928,219.0,0.0238,3.8564,0
1675,NETWORK,7333.9,6.7175,189.0,0.0439,4.2985,0
1676,NETWORK,6589.7,1.773,201.0,0.0004,3.6833,0
1677,NETWORK,6522.4,7.0808,184.0,0.004,4.308,0
1678,NETWORK,7170.4,4.7182,214.0,0.0108,5.3593,0
1679,NETWORK,6906.4,4.1644,221.0,0.0149,4.9075,0
1680,NETWORK,6206.7,1.058,212.0,0.0002,4.5764,0
1681,NETWORK,7180.4,4.167,211.0,0.056,3.7705,0
1682,NETWORK,6751.3,10.0785,214.0,0.0093,4.9392,0
1683,NETWORK,7060.4,7.8742,187.0,0.0036,4.3336,0
1684,NETWORK,7229.1,6.6375,204.0,0.0008,5.0006,0
1685,NETWORK,6526.3,9.5297,157.0,0.0118,4.8294,0
1686,NETWORK,6943.1,2.8534,221.0,0.0018,5.2426,0
1687,NETWORK,6659.8,1.1215,199.0,0.0008,4.6469,0
1688,NETWORK,7032.1,1.189,206.0,0.0,4.741,0
1689,NETWORK,6610.5,5.3236,210.0,0.0558,5.4898,0
1690,NETWORK,6838.8,9.3224,208.0,0.0015,3.611,0
1691,NETWORK,7062.7,1.698,203.0,0.0271,5.0499,0
1692,NETWORK,7492.2,7.2733,201.0,0.0031,5.1965,0
1693,NETWORK,7739.4,3.8009,213.0,0.0315,5.2318,0
1694,NETWORK,6632.2,9.0419,196.0,0.0411,4.9622,0
1695,NETWORK,6356.6,6.6164,193.0,0.0244,3.7408,0
1696,NETWORK,7287.4,6.0586,200.0,0.011,4.9064,0
1697,NETWORK,6574.1,4.7381,184.0,0.0012,3.6642,0
1698,NETWORK,6098.2,1.9718,202.0,0.0025,5.1588,0
1699,NETWORK,7104.0,9.4467,202.0,0.0425,4.5188,0
1700,NETWORK,6720.6,3.9322,196.0,0.0099,4.5337,0
1701,NETWORK,6610.3,8.6541,182.0,0.0,4.7406,0
1702,NETWORK,6647.7,1.5328,170.0,0.0057,4.9947,0
1703,NETWORK,6453.5,3.7888,211.0,0.1169,3.6578,0
1704,NETWORK,7339.9,4.8196,198.0,0.0,4.5805,0
1705,NETWORK,6122.0,6.8194,207.0,0.0,5.479,0
1706,NETWORK,6698.3,4.0,186.0,0.0034,4.7723,0
1707,NETWORK,7025.7,1.5534,191.0,0.0117,4.5446,0
1708,NETWORK,7186.6,1.8823,201.0,0.004,5.2967,0
1709,NETWORK,6187.3,7.4298,206.0,0.0017,3.9726,0
1710,NETWORK,6176.2,2.7239,221.0,0.0173,3.8302,0
1711,NETWORK,7208.0,2.1233,211.0,0.0058,5.0686,0
1712,NETWORK,6581.4,1.9789,220.0,0.0619,5.1408,0
1713,NETWORK,5704.2,4.3261,222.0,0.0083,4.2218,0
1714,NETWORK,7214.2,0.8257,210.0,0.003,4.9247,0
1715,NETWORK,6678.2,0.8549,188.0,0.024,3.9069,0
1716,NETWORK,6659.4,5.1604,196.0,0.0218,3.8724,0
1717,NETWORK,7317.7,3.7058,206.0,0.0192,4.0006,0
1718,NETWORK,6613.7,5.3821,199.0,0.0039,4.8636,0
1719,NETWORK,7946.9,0.6497,206.0,0.058,4.1903,0
1720,NETWORK,6549.7,5.366,190.0,0.0884,4.6274,0
1721,NETWORK,8033.5,1.9814,202.0,0.0114,5.3863,0
1722,NETWORK,6367.1,9.1889,228.0,0.0384,4.7565,0
1723,NETWORK,6349.8,1.2626,214.0,0.0021,3.6961,0
1724,NETWORK,7291.4,4.3101,202.0,0.1016,4.5684,0
1725,NETWORK,6385.3,8.9801,170.0,0.0008,5.3616,0
1726,NETWORK,6730.4,3.7453,169.0,0.0027,4.8873,0
1727,NETWORK,7966.6,10.451,178.0,0.0027,3.945,0
1728,NETWORK,6758.1,8.4474,216.0,0.073,5.4529,0
1729,NETWORK,6351.0,4.169,194.0,0.0029,5.2028,0
1730,NETWORK,7400.2,4.2163,187.0,0.0263,5.4239,0
1731,NETWORK,6925.2,10.2401,189.0,0.0213,5.0052,0
1732,NETWORK,6546.7,4.8369,189.0,0.0013,3.8957,0
1733,NETWORK,6430.2,6.8356,195.0,0.0529,3.9835,0
1734,NETWORK,7342.4,1.7355,180.0,0.0679,3.6535,0
1735,NETWORK,6617.0,1.1698,202.0,0.0138,4.9394,0
1736,NETWORK,6669.6,5.3845,202.0,0.0639,3.6027,0
1737,NETWORK,7483.9,11.0689,189.0,0.0097,5.2296,0
1738,NETWORK,6175.3,6.5339,187.0,0.0131,5.0921,0
1739,NETWORK,6999.3,7.4186,194.0,0.0,4.6212,0
1740,NETWORK,7174.3,5.0299,198.0,0.0007,4.2144,0
1741,NETWORK,6482.4,2.6004,221.0,0.028,4.7572,0
1742,NETWORK,6806.6,5.866,184.0,0.0033,5.2753,0
1743,NETWORK,6157.8,0.958,202.0,0.0012,4.5606,0
1744,NETWORK,6796.8,8.9647,221.0,0.054,5.0455,0
1745,NETWORK,6521.6,3.6563,216.0,0.0595,4.9228,0
1746,NETWORK,6857.8,9.5004,215.0,0.0066,5.17,0
1747,NETWORK,6872.7,8.1565,213.0,0.003,5.1635,0
1748,NETWORK,5916.7,1.8123,216.0,0.0146,3.9988,0
1749,NETWORK,7612.2,6.5153,196.0,0.0628,4.7084,0
1750,NETWORK,6441.6,2.7412,209.0,0.0144,5.2242,0
1751,NETWORK,7245.6,9.4873,188.0,0.0202,5.1631,0
1752,NETWORK,7216.1,6.3276,196.0,0.0016,4.7755,0
1753,NETWORK,6605.9,4.5598,184.0,0.0029,4.5854,0
1754,NETWORK,7696.8,2.8876,206.0,0.057,3.7442,0
1755,NETWORK,6493.3,6.8694,191.0,0.0351,4.1746,0
1756,NETWORK,6543.6,6.9858,218.0,0.0668,4.6999,0
1757,NETWORK,6987.2,1.1254,219.0,0.0161,5.031,0
1758,NETWORK,6984.7,10.2935,196.0,0.0363,4.632,0
1759,NETWORK,6895.4,3.2208,178.0,0.0062,5.3401,0
1760,NETWORK,6506.0,8.0293,200.0,0.004,3.5797,0
1761,NETWORK,6844.1,5.6585,215.0,0.0306,4.9367,0
1762,NETWORK,6695.5,0.9415,200.0,0.0024,5.1299,0
1763,NETWORK,6327.5,2.1506,210.0,0.0047,3.6146,0
1764,NETWORK,6108.6,8.4609,182.0,0.007,3.5132,0
1765,NETWORK,6804.4,10.0517,182.0,0.0253,4.2541,0
1766,NETWORK,7180.7,10.0098,175.0,0.0102,3.9262,0
1767,NETWORK,7090.6,7.0026,223.0,0.0021,4.9422,0
1768,NETWORK,7992.2,7.6312,197.0,0.0553,4.4199,0
1769,NETWORK,7639.3,8.475,219.0,0.0204,5.0319,0
1770,NETWORK,6750.5,7.7704,216.0,0.0116,5.3092,0
1771,NETWORK,6731.8,0.8506,210.0,0.0423,4.1045,0
1772,NETWORK,7608.3,6.4765,216.0,0.0087,4.28,0
1773,NETWORK,7119.3,10.2051,188.0,0.006,5.1414,0
1774,NETWORK,6219.8,3.0739,180.0,0.0087,5.1185,0
1775,NETWORK,6989.8,8.1499,213.0,0.0262,4.6596,0
1776,NETWORK,6880.9,1.6845,195.0,0.0603,3.6304,0
1777,NETWORK,6658.6,4.238,229.0,0.0191,3.6692,0
1778,NETWORK,6547.6,8.8264,185.0,0.0168,3.6952,0
1779,NETWORK,7225.9,6.3146,185.0,0.0,5.01,0
1780,NETWORK,6904.6,4.9018,209.0,0.0012,5.4914,0
1781,NETWORK,7040.8,5.2415,192.0,0.0042,3.7744,0
1782,NETWORK,6181.8,6.8927,185.0,0.019,4.1915,0
1783,NETWORK,6868.1,3.6913,210.0,0.12,5.2994,0
1784,NETWORK,6582.5,0.8797,197.0,0.0161,5.4083,0
1785,NETWORK,7441.9,7.013,200.0,0.0012,4.962,0
1786,NETWORK,5638.7,7.8728,191.0,0.0641,4.2212,0
1787,NETWORK,6615.2,6.283,179.0,0.0373,4.6909,0
1788,NETWORK,7544.1,6.5845,201.0,0.0037,4.8028,0
1789,NETWORK,6996.5,5.8422,225.0,0.0163,4.4704,0
1790,NETWORK,6507.1,9.5911,223.0,0.0232,3.6385,0
1791,NETWORK,7354.2,0.5317,243.0,0.0492,4.2341,0
1792,NETWORK,6980.7,8.6547,194.0,0.0151,4.3123,0
1793,NETWORK,7715.5,8.2027,199.0,0.0022,4.8399,0
1794,NETWORK,6247.0,5.3927,199.0,0.0071,4.9636,0
1795,NETWORK,7095.0,1.5347,191.0,0.0012,4.077,0
1796,NETWORK,6065.5,1.7297,212.0,0.0011,4.552,0
1797,NETWORK,6967.5,6.2009,213.0,0.0014,3.9892,0
1798,NETWORK,7698.7,1.52,220.0,0.0076,5.3041,0
1799,NETWORK,6471.5,3.009,228.0,0.0101,3.6848,0
1800,NETWORK,7419.8,2.8743,224.0,0.1036,5.2759,0
1801,NETWORK,7811.1,2.9004,177.0,0.0002,5.4273,0
1802,NETWORK,8019.5,10.5828,195.0,0.0052,4.8661,0
1803,NETWORK,6281.1,3.7802,211.0,0.1105,5.0604,0
1804,NETWORK,6807.4,0.7891,211.0,0.0478,3.6301,0
1805,NETWORK,6554.5,2.7919,225.0,0.0124,3.5391,0
1806,NETWORK,6706.6,4.4914,201.0,0.0179,3.9992,0
1807,NETWORK,7628.2,2.4579,206.0,0.0171,4.7723,0
1808,NETWORK,7013.9,0.6861,193.0,0.0039,4.1165,0
1809,NETWORK,6562.7,0.9834,196.0,0.064,5.2414,0
1810,NETWORK,6228.8,0.6422,185.0,0.0094,4.9082,0
1811,NETWORK,6730.1,5.8808,196.0,0.046,3.8342,0
1812,NETWORK,6302.2,5.0439,204.0,0.0254,4.2442,0
1813,NETWORK,6071.2,3.8732,208.0,0.0103,4.8112,0
1814,NETWORK,6576.7,7.9956,187.0,0.0015,5.3522,0
1815,NETWORK,7502.5,0.8595,178.0,0.0033,3.9641,0
1816,NETWORK,6344.6,5.5253,219.0,0.0786,5.1388,0
1817,NETWORK,6609.3,3.9496,207.0,0.0068,3.8735,0
1818,NETWORK,7953.2,7.3411,188.0,0.1335,5.38,0
1819,NETWORK,7216.8,8.5968,214.0,0.0143,5.0216,0
1820,NETWORK,6070.9,0.8169,196.0,0.0124,4.3927,0
1821,NETWORK,6814.7,9.0651,196.0,0.1757,5.1354,0
1822,NETWORK,8082.9,1.0024,215.0,0.0104,4.9334,0
1823,NETWORK,6770.7,9.0045,173.0,0.022,4.4262,0
1824,NETWORK,6926.6,1.8085,218.0,0.0073,4.1514,0
1825,NETWORK,6270.8,4.7329,193.0,0.0009,4.7612,0
1826,NETWORK,5948.3,5.4746,202.0,0.0,4.5567,0
1827,NETWORK,6531.1,2.1191,197.0,0.008,5.2371,0
1828,NETWORK,6422.7,0.5248,191.0,0.0169,4.7169,0
1829,NETWORK,6555.2,3.065,184.0,0.0022,3.8944,0
1830,NETWORK,7366.2,8.2636,200.0,0.0002,4.5923,0
1831,NETWORK,6510.9,2.6257,192.0,0.1779,5.2537,0
1832,NETWORK,6765.3,9.6921,205.0,0.0637,5.4763,0
1833,NETWORK,6226.8,8.5625,194.0,0.0001,5.264,0
1834,NETWORK,6469.6,6.168,198.0,0.0654,3.9675,0
1835,NETWORK,7085.2,7.7342,206.0,0.0008,5.4582,0
1836,NETWORK,7137.5,5.8308,200.0,0.0,3.5736,0
1837,NETWORK,7552.3,1.9709,222.0,0.0005,5.1351,0
1838,NETWORK,7543.0,6.4216,218.0,0.0614,5.3497,0
1839,NETWORK,6433.6,8.6663,213.0,0.0002,3.8532,0
1840,NETWORK,6155.7,1.9443,209.0,0.0033,4.9828,0
1841,NETWORK,7939.0,7.2143,201.0,0.0064,4.5401,0
1842,NETWORK,6845.5,4.9953,210.0,0.0017,4.8122,0
1843,NETWORK,6953.2,8.9458,202.0,0.0699,5.2079,0
1844,NETWORK,6393.3,1.9123,196.0,0.076,4.811,0
1845,NETWORK,6930.9,6.9518,209.0,0.0175,4.2926,0
1846,NETWORK,7650.8,8.6433,211.0,0.0012,4.0345,0
1847,NETWORK,7198.9,5.3277,198.0,0.0531,3.6069,0
1848,NETWORK,6654.6,2.5012,200.0,0.0876,4.4488,0
1849,NETWORK,6378.8,2.7316,193.0,0.0234,3.8295,0
1850,NETWORK,6199.3,2.4593,214.0,0.0064,4.4723,0
1851,NETWORK,6655.1,8.1381,226.0,0.0033,3.53,0
1852,NETWORK,6662.1,8.1828,190.0,0.002,4.0483,0
1853,NETWORK,6566.3,8.4104,180.0,0.0341,3.761,0
1854,NETWORK,7077.7,2.5097,192.0,0.0,3.8029,0
1855,NETWORK,6292.7,2.2945,196.0,0.0015,4.5183,0
1856,NETWORK,7030.4,8.2583,196.0,0.0135,4.8262,0
1857,NETWORK,7236.2,5.3653,202.0,0.0083,3.7976,0
1858,NETWORK,7107.7,3.7613,207.0,0.0332,5.1862,0
1859,NETWORK,7016.5,7.8838,203.0,0.025,5.3716,0
1860,NETWORK,6155.1,7.4414,206.0,0.0068,4.5587,0
1861,NETWORK,6466.2,1.3826,189.0,0.0111,4.4247,0
1862,NETWORK,6448.3,3.9563,199.0,0.0085,4.203,0
1863,NETWORK,7195.8,6.0484,190.0,0.0283,4.8649,0
1864,NETWORK,8331.3,11.7729,173.0,0.0052,4.2089,0
1865,NETWORK,6495.4,5.1371,234.0,0.0004,5.2458,0
1866,NETWORK,6952.2,4.0179,186.0,0.0005,5.3347,0
1867,NETWORK,6386.6,2.6472,209.0,0.0003,4.1814,0
1868,NETWORK,6129.6,1.8892,180.0,0.0148,4.7792,0
1869,NETWORK,7570.4,5.0414,219.0,0.0542,5.4364,0
1870,NETWORK,6199.6,6.9862,201.0,0.003,3.6006,0
1871,NETWORK,6590.1,7.1882,195.0,0.0644,5.0721,0
1872,NETWORK,7197.2,10.2258,194.0,0.0004,4.914,0
1873,NETWORK,7817.6,8.6056,198.0,0.0253,5.49,0
1874,NETWORK,7151.3,7.6615,170.0,0.002,3.8461,0
1875,NETWORK,6791.9,3.8414,191.0,0.046,5.2292,0
1876,NETWORK,7719.7,4.8388,199.0,0.0199,4.8013,0
1877,NETWORK,7156.5,6.7266,198.0,0.0385,4.5017,0
1878,NETWORK,5874.4,1.0026,208.0,0.0286,4.1308,0
1879,NETWORK,7092.2,9.4757,217.0,0.0,4.5435,0
1880,NETWORK,7029.8,5.1142,208.0,0.0043,5.1841,0
1881,NETWORK,6776.3,7.3722,208.0,0.0111,4.5377,0
1882,NETWORK,6741.4,4.4437,198.0,0.0032,5.4528,0
1883,NETWORK,6821.6,1.8669,192.0,0.0053,4.5568,0
1884,NETWORK,5831.7,3.5486,219.0,0.0008,5.2654,0
1885,NETWORK,7296.1,1.6136,199.0,0.0001,4.6995,0
1886,NETWORK,7646.5,4.0988,198.0,0.0536,4.322,0
1887,NETWORK,7271.8,1.2309,204.0,0.0021,5.3672,0
1888,NETWORK,6708.3,6.3379,212.0,0.0323,4.1631,0
1889,NETWORK,7175.9,4.9963,214.0,0.0122,3.6509,0
1890,NETWORK,6699.5,6.3332,185.0,0.0005,3.5621,0
1891,NETWORK,6922.2,7.0796,217.0,0.0519,4.3338,0
1892,NETWORK,7098.9,3.6665,199.0,0.062,4.2719,0
1893,NETWORK,6482.6,6.4085,185.0,0.0059,3.8517,0
1894,NETWORK,6763.5,0.6994,199.0,0.0757,4.6092,0
1895,NETWORK,7461.4,1.8527,214.0,0.0125,4.4145,0
1896,NETWORK,6817.2,0.4419,186.0,0.018,4.0,0
1897,NETWORK,6594.4,5.7813,186.0,0.0252,3.6241,0
1898,NETWORK,6108.7,8.6433,197.0,0.0351,4.898,0
1899,NETWORK,6547.0,5.6791,223.0,0.0002,3.5908,0
1900,NETWORK,6411.2,0.5139,192.0,0.0299,4.9435,0
1901,NETWORK,7557.6,6.0431,205.0,0.0062,4.7938,0
1902,NETWORK,6988.2,8.9675,214.0,0.0179,5.1343,0
1903,NETWORK,6874.6,3.7517,197.0,0.0232,5.2046,0
1904,NETWORK,6509.6,5.4945,193.0,0.0393,5.3818,0
1905,NETWORK,6115.4,8.3866,199.0,0.0563,5.2616,0
1906,NETWORK,5866.7,4.892,183.0,0.0006,4.8376,0
1907,NETWORK,6176.1,0.8948,198.0,0.0224,3.7526,0
1908,NETWORK,6692.9,2.5868,197.0,0.0002,5.0786,0
1909,NETWORK,7591.7,4.3983,213.0,0.0086,5.2529,0
1910,NETWORK,6721.2,1.4712,202.0,0.0423,5.4342,0
1911,NETWORK,7414.9,9.6919,197.0,0.0213,4.331,0
1912,NETWORK,6049.5,7.9654,186.0,0.0,3.6868,0
1913,NETWORK,6322.5,2.1499,201.0,0.0025,3.5115,0
1914,NETWORK,6920.7,10.326,201.0,0.0148,5.113,0
1915,NETWORK,7167.0,5.7637,204.0,0.0118,3.6396,0
1916,NETWORK,7137.5,4.7128,191.0,0.0165,3.933,0
1917,NETWORK,6833.5,6.0392,232.0,0.0317,3.8954,0
1918,NETWORK,5884.3,1.4962,190.0,0.0056,4.0547,0
1919,NETWORK,6835.7,9.0988,199.0,0.0155,4.2372,0
1920,NETWORK,6637.1,8.0585,208.0,0.0,3.6212,0
1921,NETWORK,6879.7,9.3841,182.0,0.0123,3.7105,0
1922,NETWORK,6909.8,8.7158,222.0,0.0,5.3133,0
1923,NETWORK,7543.8,6.0977,195.0,0.0097,3.9568,0
1924,NETWORK,5949.0,1.5102,193.0,0.0209,4.5438,0
1925,NETWORK,6302.4,3.9922,204.0,0.0233,5.1128,0
1926,NETWORK,6228.0,5.2501,226.0,0.0002,3.5283,0
1927,NETWORK,6490.2,2.8977,202.0,0.0013,4.7236,0
1928,NETWORK,6382.3,7.9426,197.0,0.0001,4.5519,0
1929,NETWORK,6365.2,0.5927,216.0,0.0011,5.1669,0
1930,NETWORK,6054.1,3.1841,212.0,0.0003,4.3793,0
1931,NETWORK,6209.5,4.0889,194.0,0.0286,5.0391,0
1932,NETWORK,7837.7,1.3039,186.0,0.0001,4.1295,0
1933,NETWORK,6415.7,7.2692,186.0,0.0386,3.5531,0
1934,NETWORK,6508.2,2.1698,195.0,0.0635,3.8341,0
1935,NETWORK,6510.7,8.2005,184.0,0.0218,5.2566,0
1936,NETWORK,5833.0,4.1021,177.0,0.0583,3.895,0
1937,NETWORK,6835.1,6.6236,200.0,0.0256,4.0292,0
1938,NETWORK,7939.1,1.8306,213.0,0.0033,5.1417,0
1939,NETWORK,6419.7,4.5071,194.0,0.0022,4.4494,0
1940,NETWORK,5609.9,5.4457,232.0,0.0254,4.7033,0
1941,NETWORK,7387.2,8.734,223.0,0.0001,4.1793,0
1942,NETWORK,6950.5,4.9629,192.0,0.0884,4.0763,0
1943,NETWORK,6640.2,1.6224,202.0,0.0569,4.794,0
1944,NETWORK,5563.4,1.5949,189.0,0.0386,4.585,0
1945,NETWORK,6813.6,4.2303,177.0,0.0,4.4262,0
1946,NETWORK,5599.2,0.6801,187.0,0.001,5.2941,0
1947,NETWORK,6186.2,8.3831,212.0,0.0018,5.0622,0
1948,NETWORK,6873.7,1.8011,188.0,0.0078,5.0616,0
1949,NETWORK,6689.8,0.8523,214.0,0.0053,4.7676,0
1950,NETWORK,6765.3,6.8159,201.0,0.0104,5.2218,0
1951,NETWORK,6860.2,0.7395,187.0,0.0003,4.1496,0
1952,NETWORK,6415.0,7.7412,201.0,0.0028,5.4431,0
1953,NETWORK,7478.4,8.1654,203.0,0.0388,3.6859,0
1954,NETWORK,6248.9,5.3869,188.0,0.0015,4.6603,0
1955,NETWORK,5737.2,6.7397,203.0,0.1405,3.7827,0
1956,NETWORK,5949.6,2.3198,199.0,0.0,4.9058,0
1957,NETWORK,6206.6,6.035,210.0,0.131,3.9337,0
1958,NETWORK,6201.4,3.8786,202.0,0.0951,4.0154,0
1959,NETWORK,6518.7,2.1329,204.0,0.0006,4.0091,0
1960,NETWORK,6489.9,0.7416,185.0,0.0082,5.3638,0
1961,NETWORK,7034.0,10.0615,181.0,0.0208,4.9482,0
1962,NETWORK,6548.4,7.2492,205.0,0.0044,3.8534,0
1963,NETWORK,7138.5,3.4109,185.0,0.0121,4.6327,0
1964,NETWORK,7146.8,7.6467,190.0,0.0905,4.3975,0
1965,NETWORK,6382.1,4.2872,197.0,0.0174,5.3212,0
1966,NETWORK,6934.0,4.8879,192.0,0.0002,4.9748,0
1967,NETWORK,6232.8,2.9346,176.0,0.0105,4.9899,0
1968,NETWORK,6690.8,5.4611,177.0,0.0003,4.903,0
1969,NETWORK,6666.9,3.2116,181.0,0.0262,5.2936,0
1970,NETWORK,7767.6,4.6369,186.0,0.0014,4.1369,0
1971,NETWORK,6579.8,7.5025,196.0,0.0194,3.5637,0
1972,NETWORK,5729.5,2.3707,182.0,0.0045,3.9846,0
1973,NETWORK,6460.9,4.4154,192.0,0.0484,4.6301,0
1974,NETWORK,5674.2,5.9595,226.0,0.0066,4.1288,0
1975,NETWORK,5762.6,6.6371,191.0,0.0346,3.601,0
1976,NETWORK,6367.7,5.8217,197.0,0.0137,5.0202,0
1977,NETWORK,5915.2,3.929,200.0,0.0097,4.8931,0
1978,NETWORK,7418.6,2.5463,219.0,0.0017,4.0943,0
1979,NETWORK,6303.2,5.3276,185.0,0.0098,4.2892,0
1980,NETWORK,6663.9,4.144,211.0,0.0096,4.5606,0
1981,NETWORK,6200.7,8.6537,185.0,0.0176,3.7121,0
1982,NETWORK,6266.1,5.3741,212.0,0.0842,4.297,0
1983,NETWORK,6426.6,9.5897,197.0,0.0036,4.0395,0
1984,NETWORK,6617.6,0.7835,207.0,0.0191,4.409,0
1985,NETWORK,7123.0,7.2179,206.0,0.0871,3.8502,0
1986,NETWORK,5847.4,2.7733,168.0,0.0387,5.3594,0
1987,NETWORK,7319.8,2.0837,192.0,0.0028,4.5688,0
1988,NETWORK,5919.3,5.8619,210.0,0.0046,5.0688,0
1989,NETWORK,5617.5,3.2755,211.0,0.0005,5.4895,0
1990,NETWORK,5812.6,1.7566,212.0,0.0,3.988,0
1991,NETWORK,6093.1,1.9775,217.0,0.0139,3.7451,0
1992,NETWORK,6651.7,3.8561,196.0,0.1348,3.8969,0
1993,NETWORK,6557.0,5.1071,203.0,0.0453,4.3128,0
1994,NETWORK,6151.8,3.8514,194.0,0.1062,4.9172,0
1995,NETWORK,6802.8,9.2393,197.0,0.0205,5.2535,0
1996,NETWORK,6087.6,3.9607,193.0,0.0293,4.8545,0
1997,NETWORK,6266.4,3.2959,205.0,0.0014,3.8975,0
1998,NETWORK,6505.5,9.1728,202.0,0.0239,4.5496,0
1999,NETWORK,6070.8,3.612,205.0,0.0187,4.2621,0
2000,NETWORK,5888.0,6.0152,193.0,0.0383,5.2181,0
2001,NETWORK,6558.6,0.4343,169.0,0.0114,3.5359,0
2002,NETWORK,5938.0,4.0663,193.0,0.0776,4.1217,0
2003,NETWORK,6112.3,1.5538,207.0,0.1304,5.2416,0
2004,NETWORK,6431.7,4.261,187.0,0.0003,3.7379,0
2005,NETWORK,6732.0,8.962,214.0,0.0092,4.1282,0
2006,NETWORK,5696.1,2.5761,203.0,0.0037,4.5601,0
2007,NETWORK,6429.7,0.7927,233.0,0.0,3.8927,0
2008,NETWORK,6239.7,6.176,194.0,0.0033,3.5242,0
2009,NETWORK,6378.4,2.7668,187.0,0.0007,5.4582,0
2010,NETWORK,6655.7,2.9466,208.0,0.0814,4.5393,0
2011,NETWORK,6463.6,1.4519,213.0,0.0002,4.5739,0
2012,NETWORK,6335.4,4.2059,184.0,0.0039,3.6923,0
2013,NETWORK,6279.2,2.9818,201.0,0.0143,5.4394,0
2014,NETWORK,6924.2,1.6872,206.0,0.0003,5.4353,0
2015,NETWORK,5401.3,2.4825,198.0,0.0039,5.298,0
2016,NETWORK,6115.1,5.9009,207.0,0.0025,4.9248,0
