step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
14138,SENSOR,1.1121,67.64,100.79,2837.8,8.554424,0
14139,SENSOR,1.1067,69.6,92.77,2910.7,8.554695,0
14140,SENSOR,1.1112,67.1,89.34,2819.2,8.555636,0
14141,SENSOR,1.1397,69.96,94.21,2920.5,8.556663,0
14142,SENSOR,1.1395,65.83,98.08,2923.8,8.557223,0
14143,SENSOR,1.2676,69.91,94.75,2927.8,8.557503,0
14144,SENSOR,1.1619,72.16,94.85,2889.9,8.557724,0
14145,SENSOR,1.2386,66.35,95.62,2811.8,8.558191,0
14146,SENSOR,1.1168,69.39,96.23,2847.7,8.559378,0
14147,SENSOR,1.1677,64.82,90.1,2933.0,8.559774,0
14148,SENSOR,1.1311,67.52,97.43,2891.1,8.560418,0
14149,SENSOR,1.1617,67.45,92.41,2979.4,8.561062,0
14150,SENSOR,1.1214,65.9,94.45,2942.3,8.561595,0
14151,SENSOR,1.1679,69.98,92.38,2945.3,8.562269,0
14152,SENSOR,1.127,70.16,100.32,2869.2,8.562533,0
14153,SENSOR,1.2389,67.06,91.57,2901.4,8.562977,0
14154,SENSOR,1.1169,68.12,93.25,2899.1,8.564091,0
14155,SENSOR,1.1096,66.79,100.13,2929.4,8.565073,0
14156,SENSOR,1.238,66.89,97.73,2940.5,8.565573,0
14157,SENSOR,1.1278,70.66,96.81,2913.7,8.566235,0
14158,SENSOR,1.1844,67.21,97.07,2939.9,8.567143,0
14159,SENSOR,1.1361,66.81,98.14,2941.6,8.567386,0
14160,SENSOR,1.1848,67.75,95.29,2856.7,8.567609,0
14161,SENSOR,1.1206,67.25,99.37,2858.4,8.568051,0
14162,SENSOR,1.1109,71.63,105.15,2869.5,8.570569,0
14163,SENSOR,1.1243,66.68,87.91,2899.2,8.571288,0
14164,SENSOR,1.187,71.77,98.8,2891.2,8.571526,0
14165,SENSOR,1.273,68.87,94.14,2917.5,8.572212,0
14166,SENSOR,1.1104,67.46,93.55,2904.7,8.57289,0
14167,SENSOR,1.1264,67.52,97.21,2950.4,8.573135,0
14168,SENSOR,1.14,63.43,94.73,2976.5,8.573953,0
14169,SENSOR,1.1886,68.75,95.61,2944.3,8.575089,0
14170,SENSOR,1.17,70.04,101.34,2920.9,8.575547,0
14171,SENSOR,1.5603,69.38,95.42,2848.4,8.575792,0
14172,SENSOR,1.2523,67.73,91.79,2924.8,8.5769,0
14173,SENSOR,1.1951,65.52,93.38,2888.2,8.577188,0
14174,SENSOR,1.1535,66.74,96.82,2821.2,8.577926,0
14175,SENSOR,1.1571,67.03,94.17,2879.7,8.578595,0
14176,SENSOR,1.1155,67.52,95.46,2948.3,8.579499,0
14177,SENSOR,1.1149,66.51,96.72,2851.9,8.580663,0
14178,SENSOR,1.1852,70.41,93.42,2935.1,8.581363,0
14179,SENSOR,1.1338,66.74,96.91,2955.5,8.583092,0
14180,SENSOR,1.3511,65.69,94.28,2945.6,8.583764,0
14181,SENSOR,1.1596,66.62,99.91,2912.9,8.584228,0
14182,SENSOR,1.2005,69.32,98.4,2869.7,8.584847,0
14183,SENSOR,1.2445,62.29,102.25,2895.0,8.585261,0
14184,SENSOR,1.1114,64.95,95.24,2898.9,8.585779,0
14185,SENSOR,1.1308,64.89,96.99,2798.7,8.586042,0
14186,SENSOR,1.1274,64.24,97.03,2984.5,8.586405,0
14187,SENSOR,1.1679,67.65,97.18,2847.4,8.5874,0
14188,SENSOR,1.1357,65.83,100.38,2896.9,8.587688,0
14189,SENSOR,1.231,65.63,94.11,2996.0,8.589201,0
14190,SENSOR,1.3047,66.78,93.44,2862.3,8.590857,0
14191,SENSOR,1.1851,66.97,93.01,2863.9,8.591251,0
14192,SENSOR,1.1169,68.13,94.98,2817.3,8.591523,0
14193,SENSOR,1.244,64.57,97.71,2920.1,8.592317,0
14194,SENSOR,1.2631,67.99,91.59,2867.5,8.592622,0
14195,SENSOR,1.3363,70.06,95.51,2890.9,8.592916,0
14196,SENSOR,1.8503,65.92,95.58,2926.8,8.593519,0
14197,SENSOR,1.1521,69.28,100.89,2809.4,8.594038,0
14198,SENSOR,1.3241,68.93,98.64,2885.6,8.594354,0
14199,SENSOR,1.2907,66.02,95.87,2829.8,8.594897,0
14200,SENSOR,1.186,68.01,97.58,2940.9,8.595748,0
14201,SENSOR,1.1157,66.61,90.29,2858.0,8.596572,0
14202,SENSOR,1.1115,68.54,98.71,2951.2,8.598288,0
14203,SENSOR,1.4248,65.82,98.09,2855.5,8.598994,0
14204,SENSOR,1.1121,72.94,94.95,2841.8,8.600142,0
14205,SENSOR,1.1799,69.37,92.23,2932.7,8.600366,0
14206,SENSOR,1.2939,64.89,96.43,2815.1,8.601392,0
14207,SENSOR,1.1445,66.8,92.77,2825.7,8.602064,0
14208,SENSOR,1.2435,67.22,89.95,2895.6,8.602286,0
14209,SENSOR,1.1096,69.67,95.79,2957.7,8.602561,0
14210,SENSOR,1.3303,69.81,95.24,2874.9,8.602783,0
14211,SENSOR,1.1601,66.44,97.67,2989.5,8.60334,0
14212,SENSOR,1.2965,70.46,91.66,2926.9,8.604386,0
14213,SENSOR,1.3829,71.74,96.3,2888.5,8.604685,0
14214,SENSOR,1.2129,64.32,96.53,2874.0,8.606103,0
14215,SENSOR,1.1311,69.46,92.56,2884.0,8.60719,0
14216,SENSOR,1.181,66.16,97.95,2842.4,8.607697,0
14217,SENSOR,1.1161,67.52,98.79,2888.7,8.608261,0
14218,SENSOR,1.1095,70.53,100.55,2895.7,8.608685,0
14219,SENSOR,1.1857,71.76,94.16,2931.0,8.60937,0
14220,SENSOR,1.13,70.91,94.16,2872.8,8.609656,0
14221,SENSOR,1.2499,68.09,96.1,2915.8,8.610165,0
14222,SENSOR,1.3008,68.51,96.81,3032.8,8.610567,0
14223,SENSOR,1.2767,68.24,96.38,2942.9,8.610987,0
14224,SENSOR,1.6726,68.36,94.19,2901.8,8.612981,0
14225,SENSOR,1.3156,69.36,98.84,2859.1,8.613375,0
14226,SENSOR,1.16,66.47,102.19,2886.8,8.613823,0
14227,SENSOR,1.1565,63.59,94.65,2877.9,8.614144,0
14228,SENSOR,1.1716,66.77,95.99,2928.4,8.615041,0
14229,SENSOR,1.1589,68.88,95.25,2880.1,8.617313,0
14230,SENSOR,1.2262,69.14,94.76,2901.1,8.617549,0
14231,SENSOR,1.2534,67.79,92.32,2814.1,8.617858,0
14232,SENSOR,1.2238,64.97,93.52,2786.6,8.618189,0
14233,SENSOR,1.1476,69.38,98.3,2918.2,8.618783,0
14234,SENSOR,1.164,68.27,93.02,2920.1,8.619825,0
14235,SENSOR,1.3167,65.93,97.77,2977.2,8.620034,0
14236,SENSOR,1.3699,68.01,93.79,2860.1,8.620269,0
14237,SENSOR,1.1823,71.19,99.46,2801.9,8.620604,0
14238,SENSOR,1.1349,69.49,100.69,2857.8,8.621045,0
14239,SENSOR,1.1301,70.45,91.83,2897.1,8.621699,0
14240,SENSOR,1.2594,67.72,96.15,2863.0,8.622735,0
14241,SENSOR,1.1701,68.52,95.8,2870.4,8.623251,0
14242,SENSOR,1.2074,69.84,91.85,2840.1,8.623969,0
14243,SENSOR,1.1534,68.4,91.47,2896.8,8.624754,0
14244,SENSOR,1.276,65.95,94.7,2862.8,8.625013,0
14245,SENSOR,1.4413,65.4,95.46,2862.7,8.625313,0
14246,SENSOR,1.331,70.27,96.53,2872.9,8.625789,0
14247,SENSOR,1.3372,66.31,88.78,2888.6,8.62684,0
14248,SENSOR,1.1146,71.96,93.66,2835.6,8.627405,0
14249,SENSOR,1.2321,65.84,95.1,2980.2,8.627792,0
14250,SENSOR,1.1919,70.99,101.27,2992.5,8.62941,0
14251,SENSOR,1.2609,66.72,97.58,2911.7,8.629989,0
14252,SENSOR,1.1531,69.91,92.96,2933.0,8.631043,0
14253,SENSOR,1.3666,70.53,96.33,2855.0,8.631842,0
14254,SENSOR,1.1837,66.22,99.91,2902.2,8.632381,0
14255,SENSOR,1.1835,72.55,100.1,2880.5,8.633754,0
14256,SENSOR,1.1142,67.85,91.2,2936.6,8.634242,0
14257,SENSOR,1.3196,67.34,99.2,2961.3,8.634529,0
14258,SENSOR,1.1787,62.95,93.5,2939.3,8.635302,0
14259,SENSOR,1.1259,70.24,95.89,2892.1,8.635699,0
14260,SENSOR,1.1122,68.68,100.83,2956.2,8.636106,0
14261,SENSOR,1.1444,68.15,96.8,2969.5,8.637181,0
14262,SENSOR,1.1389,73.03,90.65,2852.5,8.637435,0
14263,SENSOR,1.3148,70.19,100.14,2834.2,8.638378,0
14264,SENSOR,1.2098,73.5,98.76,2903.1,8.638637,0
14265,SENSOR,1.1701,68.75,93.02,2877.6,8.638986,0
14266,SENSOR,1.3369,73.7,93.32,2920.5,8.639579,0
14267,SENSOR,1.2901,67.79,99.42,2881.1,8.641792,0
14268,SENSOR,1.1569,67.5,99.73,2843.9,8.642541,0
14269,SENSOR,1.3284,67.06,93.09,2974.6,8.643571,0
14270,SENSOR,1.1398,71.74,92.05,2857.7,8.644633,0
14271,SENSOR,1.2058,69.99,96.47,2855.0,8.645216,0
14272,SENSOR,1.18,67.49,100.67,2829.3,8.64577,0
14273,SENSOR,1.1635,69.43,94.2,2895.5,8.646115,0
14274,SENSOR,1.3944,65.59,98.64,2904.7,8.646416,0
14275,SENSOR,1.1557,67.21,96.69,2862.9,8.646877,0
14276,SENSOR,1.4879,70.37,98.86,2913.2,8.647088,0
14277,SENSOR,1.2537,69.24,95.58,2900.9,8.648198,0
14278,SENSOR,1.1468,68.63,98.3,2936.2,8.64945,0
14279,SENSOR,1.1798,68.95,100.59,2929.1,8.650744,0
14280,SENSOR,1.172,69.07,97.63,2973.4,8.653754,0
14281,SENSOR,1.3947,65.51,87.04,2897.4,8.655469,0
14282,SENSOR,1.148,74.2,97.08,2895.3,8.656022,0
14283,SENSOR,1.1383,69.6,97.35,2897.4,8.65634,0
14284,SENSOR,1.3008,66.28,90.04,2908.6,8.656988,0
14285,SENSOR,1.1357,64.47,93.12,2907.0,8.658299,0
14286,SENSOR,1.1582,65.87,93.29,2903.2,8.659072,0
14287,SENSOR,1.1375,67.63,98.01,2920.6,8.659719,0
14288,SENSOR,1.3191,68.53,96.32,2879.4,8.660781,0
14289,SENSOR,1.2773,68.64,99.26,2908.8,8.662513,0
14290,SENSOR,1.1491,67.7,99.56,2884.0,8.663203,0
14291,SENSOR,1.3162,71.3,95.73,2913.2,8.66348,0
14292,SENSOR,1.1722,70.44,92.01,2900.0,8.665843,0
14293,SENSOR,1.1736,70.97,90.13,2845.1,8.666177,0
14294,SENSOR,1.1426,69.17,99.81,2921.3,8.666618,0
14295,SENSOR,1.1906,67.6,100.41,2966.8,8.667265,0
14296,SENSOR,1.2336,70.13,93.72,2896.0,8.667692,0
14297,SENSOR,1.1316,64.89,95.39,2874.0,8.668295,0
14298,SENSOR,1.2344,71.74,98.42,2829.6,8.669145,0
14299,SENSOR,1.2916,65.09,98.24,3039.4,8.66935,0
14300,SENSOR,1.2363,68.05,103.03,2917.2,8.671231,0
14301,SENSOR,1.3264,69.27,97.15,2919.2,8.67145,0
14302,SENSOR,1.1525,67.22,100.6,2840.7,8.672113,0
14303,SENSOR,1.1881,65.83,95.99,2854.0,8.674315,0
14304,SENSOR,1.1148,69.08,96.35,2951.7,8.675415,0
14305,SENSOR,1.1632,68.02,93.46,2879.0,8.675729,0
14306,SENSOR,1.1686,68.65,94.71,2946.9,8.676135,0
14307,SENSOR,1.1775,70.69,100.16,2941.5,8.676829,0
14308,SENSOR,1.184,70.74,93.76,2830.0,8.677111,0
14309,SENSOR,1.1556,68.34,93.17,2959.4,8.677621,0
14310,SENSOR,1.3566,67.82,92.29,2983.8,8.677835,0
14311,SENSOR,1.162,67.58,93.88,2908.1,8.679129,0
14312,SENSOR,1.226,67.79,97.62,2871.3,8.681521,0
14313,SENSOR,1.4063,68.95,101.84,2863.2,8.681821,0
14314,SENSOR,1.3808,69.21,100.72,2863.4,8.682219,0
14315,SENSOR,1.1669,68.74,94.24,2908.1,8.682988,0
14316,SENSOR,1.1931,68.76,99.69,2859.4,8.683829,0
14317,SENSOR,1.2125,65.95,96.3,2923.7,8.68483,0
14318,SENSOR,1.1173,70.36,98.81,2927.9,8.685199,0
14319,SENSOR,1.1579,66.77,93.05,2883.1,8.685866,0
14320,SENSOR,1.4021,68.93,95.39,2937.4,8.686408,0
14321,SENSOR,1.2364,65.02,96.49,2856.7,8.686899,0
14322,SENSOR,1.1152,69.86,95.5,2962.6,8.687159,0
14323,SENSOR,1.1477,65.15,94.39,2916.2,8.688314,0
14324,SENSOR,1.1542,67.63,94.13,2907.1,8.688909,0
14325,SENSOR,1.1203,71.27,96.14,2922.8,8.689507,0
14326,SENSOR,1.152,71.07,95.28,2854.0,8.690027,0
14327,SENSOR,1.1485,64.69,97.62,2845.7,8.690719,0
14328,SENSOR,1.1388,69.96,92.73,2904.2,8.69097,0
14329,SENSOR,1.1353,66.2,97.16,2892.7,8.691354,0
14330,SENSOR,1.1425,66.16,98.18,2877.5,8.692364,0
14331,SENSOR,1.2631,69.05,92.66,2950.5,8.693136,0
14332,SENSOR,1.1697,67.92,96.41,2891.0,8.694446,0
14333,SENSOR,1.2427,70.65,91.14,2920.9,8.694837,0
14334,SENSOR,1.1744,68.76,97.65,2978.4,8.696028,0
14335,SENSOR,1.3799,72.33,88.19,2912.4,8.696361,0
14336,SENSOR,1.1798,67.47,97.44,2819.9,8.697467,0
14337,SENSOR,1.18,68.33,93.27,2939.3,8.698003,0
14338,SENSOR,1.2983,69.85,95.5,2925.3,8.69823,0
14339,SENSOR,1.2232,67.91,89.63,2915.4,8.698576,0
14340,SENSOR,1.3801,66.38,91.53,2893.9,8.699006,0
14341,SENSOR,1.1604,71.47,94.11,2926.6,8.69936,0
14342,SENSOR,1.2344,67.43,92.62,2866.9,8.699656,0
14343,SENSOR,1.5569,63.77,98.32,2886.3,8.700153,0
14344,SENSOR,1.1228,69.41,97.68,2879.4,8.700541,0
14345,SENSOR,1.1944,72.67,89.42,2939.7,8.701178,0
14346,SENSOR,1.1224,67.09,95.48,2796.7,8.702067,0
14347,SENSOR,1.1461,64.37,92.93,2900.0,8.703107,0
14348,SENSOR,1.1465,69.95,95.7,2904.3,8.703602,0
14349,SENSOR,1.2339,69.02,97.42,2921.7,8.704749,0
14350,SENSOR,1.139,68.94,101.21,2857.1,8.705001,0
14351,SENSOR,1.1171,68.53,93.78,2938.1,8.705299,0
14352,SENSOR,1.2193,66.1,97.75,2847.3,8.705751,0
14353,SENSOR,1.173,69.91,94.54,2860.5,8.706026,0
14354,SENSOR,1.2931,66.3,97.06,2921.2,8.70667,0
14355,SENSOR,1.1474,66.28,91.39,2938.6,8.707644,0
14356,SENSOR,1.2159,68.91,101.8,2835.9,8.70853,0
14357,SENSOR,1.1154,68.45,90.95,2869.8,8.70902,0
14358,SENSOR,1.4466,68.5,94.99,3015.3,8.710288,0
14359,SENSOR,1.2428,66.37,94.93,2769.1,8.712614,0
14360,SENSOR,1.2496,68.75,98.98,2869.4,8.714098,0
14361,SENSOR,1.1393,62.82,98.66,2978.1,8.714393,0
14362,SENSOR,1.2041,67.75,99.39,2824.4,8.714757,0
14363,SENSOR,1.1212,69.3,93.61,3007.5,8.715045,0
14364,SENSOR,1.2259,67.49,95.33,2953.5,8.715412,0
14365,SENSOR,1.1645,68.18,92.98,2880.4,8.716436,0
14366,SENSOR,1.1933,66.83,100.39,2817.4,8.716727,0
14367,SENSOR,1.1801,67.46,98.66,2881.0,8.717247,0
14368,SENSOR,1.1321,66.56,97.07,2867.9,8.719857,0
14369,SENSOR,1.287,66.48,92.87,2883.9,8.721305,0
14370,SENSOR,1.2364,69.33,92.09,2948.0,8.721566,0
14371,SENSOR,1.2098,66.9,95.79,2887.1,8.722043,0
14372,SENSOR,1.2449,68.55,96.9,2986.3,8.722787,0
14373,SENSOR,1.4351,67.14,97.15,2918.3,8.723472,0
14374,SENSOR,1.206,68.79,98.91,2892.9,8.723781,0
14375,SENSOR,1.5575,64.15,92.33,2859.0,8.723988,0
14376,SENSOR,1.1596,70.66,87.58,2892.4,8.724778,0
14377,SENSOR,1.1755,67.53,97.96,2869.2,8.727112,0
14378,SENSOR,1.1854,68.91,94.22,2944.0,8.72735,0
14379,SENSOR,1.1974,66.23,97.06,2882.2,8.728606,0
14380,SENSOR,1.2878,67.14,99.43,2875.9,8.729104,0
14381,SENSOR,1.1693,68.68,95.75,2969.7,8.729467,0
14382,SENSOR,1.2004,67.55,96.85,2952.3,8.730614,0
14383,SENSOR,1.144,64.16,93.53,2830.4,8.731161,0
14384,SENSOR,1.1378,68.52,95.49,2857.0,8.731561,0
14385,SENSOR,1.3142,67.51,98.43,2959.5,8.732737,0
14386,SENSOR,1.2602,68.16,98.06,2849.2,8.733258,0
14387,SENSOR,1.245,69.14,91.91,2884.9,8.733582,0
14388,SENSOR,1.1727,67.88,98.92,2836.7,8.735794,0
14389,SENSOR,1.1505,67.0,101.03,2891.7,8.73644,0
14390,SENSOR,1.1185,65.74,92.2,2916.0,8.736844,0
14391,SENSOR,1.325,69.01,99.84,2832.4,8.738218,0
14392,SENSOR,1.2596,68.27,93.2,2898.5,8.739453,0
14393,SENSOR,1.1537,66.78,101.78,2970.9,8.739748,0
14394,SENSOR,1.1671,70.84,96.63,2899.0,8.740432,0
14395,SENSOR,1.1392,65.08,99.14,2894.7,8.740919,0
14396,SENSOR,1.2956,66.23,98.53,2935.1,8.741771,0
14397,SENSOR,1.2304,69.03,98.08,2897.2,8.742618,0
14398,SENSOR,1.2188,66.89,90.7,2926.4,8.742831,0
14399,SENSOR,1.1437,69.46,96.02,2951.7,8.743426,0
14400,SENSOR,1.183,69.28,90.07,2872.8,8.744654,0
14401,SENSOR,1.1817,68.52,94.74,2937.5,8.745469,0
14402,SENSOR,1.3111,70.51,93.06,2831.5,8.746314,0
14403,SENSOR,1.1593,68.76,97.61,2952.6,8.747232,0
14404,SENSOR,1.172,68.14,93.82,2917.0,8.747921,0
14405,SENSOR,1.1322,66.2,93.45,2795.8,8.748731,0
14406,SENSOR,1.5196,64.49,100.38,2874.7,8.749154,0
14407,SENSOR,1.1395,69.18,93.82,2903.3,8.749479,0
14408,SENSOR,1.1887,72.6,101.88,2867.5,8.749775,0
14409,SENSOR,1.1636,64.21,95.88,2868.1,8.750186,0
14410,SENSOR,1.1608,66.48,101.81,2829.2,8.750462,0
14411,SENSOR,1.2393,62.65,94.31,2869.8,8.75102,0
14412,SENSOR,1.1289,68.42,98.47,2908.3,8.752008,0
14413,SENSOR,1.2867,68.95,97.96,2873.4,8.752699,0
14414,SENSOR,1.3067,67.79,102.03,2966.1,8.75331,0
14415,SENSOR,1.1213,68.23,92.37,2899.5,8.75405,0
14416,SENSOR,1.1984,70.09,97.61,2862.2,8.754612,0
14417,SENSOR,1.1223,67.63,92.02,2952.1,8.755471,0
14418,SENSOR,1.2774,69.62,101.27,2895.1,8.755918,0
14419,SENSOR,1.2156,66.58,91.55,2805.5,8.756188,0
14420,SENSOR,1.1533,67.88,96.63,2958.4,8.756863,0
14421,SENSOR,1.2898,67.06,92.32,2958.6,8.758576,0
14422,SENSOR,1.4097,66.31,100.65,2899.6,8.759017,0
14423,SENSOR,1.1827,70.5,91.47,2915.2,8.759442,0
14424,SENSOR,1.2002,68.87,95.13,2864.5,8.75984,0
14425,SENSOR,1.1548,67.56,93.55,2925.5,8.760138,0
14426,SENSOR,1.1296,70.83,93.25,2821.5,8.760392,0
14427,SENSOR,1.4657,68.97,93.54,2789.1,8.760816,0
14428,SENSOR,1.1462,65.26,94.81,2908.0,8.761068,0
14429,SENSOR,1.1807,70.24,93.78,2904.8,8.761431,0
14430,SENSOR,1.1295,70.24,95.86,2869.1,8.76167,0
14431,SENSOR,1.273,71.66,97.52,2939.6,8.761886,0
14432,SENSOR,1.2233,70.14,98.52,2921.6,8.762163,0
14433,SENSOR,1.2033,65.7,90.03,2842.4,8.762485,0
14434,SENSOR,1.1522,65.27,98.3,2917.4,8.764906,0
14435,SENSOR,1.3917,65.49,93.65,2945.2,8.767425,0
14436,SENSOR,1.451,69.15,92.38,2779.8,8.767953,0
14437,SENSOR,1.188,65.43,99.33,2886.0,8.770032,0
14438,SENSOR,1.1379,69.4,95.06,2847.3,8.770485,0
14439,SENSOR,1.2276,65.62,97.49,2943.6,8.770952,0
14440,SENSOR,1.1747,65.76,95.61,2842.3,8.771317,0
14441,SENSOR,1.1579,67.56,98.83,2933.2,8.771944,0
14442,SENSOR,1.1688,71.17,94.4,2911.5,8.772382,0
14443,SENSOR,1.163,65.32,91.23,2804.2,8.772657,0
14444,SENSOR,1.2061,67.1,95.91,2877.7,8.77365,0
14445,SENSOR,1.2374,65.96,95.15,2964.0,8.773889,0
14446,SENSOR,1.1207,70.85,96.81,2884.7,8.774192,0
14447,SENSOR,1.2214,68.11,95.86,2890.1,8.774417,0
14448,SENSOR,1.2042,66.28,91.47,2966.5,8.775536,0
14449,SENSOR,1.1623,69.05,96.26,2901.6,8.7758,0
14450,SENSOR,1.1699,65.66,90.55,2846.2,8.776063,0
14451,SENSOR,1.1682,64.98,95.1,2904.3,8.776475,0
14452,SENSOR,1.1757,70.15,92.44,2907.4,8.777105,0
14453,SENSOR,1.261,69.21,92.13,2947.5,8.777769,0
14454,SENSOR,1.1239,70.78,101.77,2856.9,8.778574,0
14455,SENSOR,1.162,65.57,93.11,2887.3,8.779802,0
14456,SENSOR,1.1911,66.91,95.14,2972.0,8.780969,0
14457,SENSOR,1.1967,66.07,90.9,2809.9,8.781247,0
14458,SENSOR,1.1874,65.12,95.49,2974.4,8.781769,0
14459,SENSOR,1.3562,69.86,95.79,2863.8,8.782098,0
14460,SENSOR,1.2698,66.75,98.49,2885.1,8.783078,0
14461,SENSOR,1.146,67.89,97.46,2897.9,8.783407,0
14462,SENSOR,1.3104,69.81,94.27,2929.2,8.78376,0
14463,SENSOR,1.1341,68.07,97.37,2847.0,8.784203,0
14464,SENSOR,1.1723,68.72,91.41,2804.1,8.784688,0
14465,SENSOR,1.2908,67.15,97.26,2835.3,8.784948,0
14466,SENSOR,1.1405,68.95,98.48,2969.5,8.785314,0
14467,SENSOR,1.2664,70.09,95.2,2968.3,8.785623,0
14468,SENSOR,1.3086,67.2,97.0,2938.4,8.786027,0
14469,SENSOR,1.1796,69.72,98.79,2870.9,8.786765,0
14470,SENSOR,1.1615,67.05,99.65,2917.6,8.788088,0
14471,SENSOR,1.21,69.1,99.44,2879.1,8.788315,0
14472,SENSOR,1.1667,62.59,94.18,2955.9,8.788527,0
14473,SENSOR,1.3941,66.56,99.84,2884.8,8.789434,0
14474,SENSOR,1.2032,65.76,98.65,2890.1,8.789662,0
14475,SENSOR,1.2248,68.75,95.65,2892.6,8.790176,0
14476,SENSOR,1.1951,70.7,98.35,2977.3,8.79201,0
14477,SENSOR,1.2131,68.12,93.02,2807.6,8.793322,0
14478,SENSOR,1.1452,71.41,90.75,2884.9,8.79364,0
14479,SENSOR,1.2796,70.6,96.17,2849.2,8.793918,0
14480,SENSOR,1.131,68.64,90.48,2913.7,8.794485,0
14481,SENSOR,1.2031,67.22,102.93,2906.2,8.795857,0
14482,SENSOR,1.1396,67.87,99.25,2947.3,8.79698,0
14483,SENSOR,1.3096,70.96,100.03,2890.1,8.798106,0
14484,SENSOR,1.2216,71.18,93.63,2921.9,8.798342,0
14485,SENSOR,1.1677,67.31,93.27,3018.6,8.799813,0
14486,SENSOR,1.1759,70.12,91.45,2907.6,8.80121,0
14487,SENSOR,1.1631,68.87,96.83,2832.1,8.801881,0
14488,SENSOR,1.1433,66.75,91.54,2908.9,8.802161,0
14489,SENSOR,1.1921,71.52,99.33,2796.9,8.803568,0
14490,SENSOR,1.1829,67.78,98.34,2891.6,8.803932,0
14491,SENSOR,1.1358,71.04,101.24,2867.8,8.804691,0
14492,SENSOR,1.3551,68.45,95.02,2832.4,8.805408,0
14493,SENSOR,1.1471,69.08,96.09,2916.5,8.806309,0
14494,SENSOR,1.1608,67.09,98.42,2932.2,8.806534,0
14495,SENSOR,1.2458,67.93,97.66,3022.2,8.806971,0
14496,SENSOR,1.2454,68.77,102.1,2862.9,8.809312,0
14497,SENSOR,1.1956,69.43,101.04,2941.3,8.809701,0
14498,SENSOR,1.2489,69.1,94.96,2846.3,8.810292,0
14499,SENSOR,1.1772,66.77,98.78,2864.1,8.810857,0
14500,SENSOR,1.1574,66.91,101.66,2935.4,8.81248,0
14501,SENSOR,1.1673,66.4,95.24,2892.2,8.812731,0
14502,SENSOR,1.1267,66.37,98.59,2894.3,8.813255,0
14503,SENSOR,1.2652,70.13,95.93,2957.1,8.813674,0
14504,SENSOR,1.1393,69.12,99.6,2777.9,8.814655,0
14505,SENSOR,1.2591,69.83,96.75,2900.9,8.815373,0
14506,SENSOR,1.318,66.23,94.54,2967.4,8.81569,0
14507,SENSOR,1.3026,67.74,96.19,2872.3,8.816624,0
14508,SENSOR,1.1682,70.27,93.0,2875.5,8.816958,0
14509,SENSOR,1.1933,72.86,92.55,2971.0,8.818296,0
14510,SENSOR,1.4564,68.94,99.18,2861.6,8.818546,0
14511,SENSOR,1.2942,65.19,93.65,2875.5,8.818878,0
14512,SENSOR,1.2236,66.88,95.22,2932.8,8.819447,0
14513,SENSOR,1.395,67.36,94.19,2933.6,8.819732,0
14514,SENSOR,1.1652,67.8,99.81,2802.1,8.820582,0
14515,SENSOR,1.1572,67.09,96.47,2883.4,8.820884,0
14516,SENSOR,1.282,69.56,95.29,2930.1,8.822041,0
14517,SENSOR,1.1923,71.33,92.71,2871.4,8.822475,0
14518,SENSOR,1.2422,66.74,95.02,2844.3,8.822937,0
14519,SENSOR,1.129,71.6,98.03,2870.0,8.82358,0
14520,SENSOR,1.2505,62.04,93.13,2819.8,8.82421,0
14521,SENSOR,1.2727,71.19,92.47,2868.4,8.82495,0
14522,SENSOR,1.1703,71.88,96.99,2831.9,8.825334,0
14523,SENSOR,1.1868,71.34,101.85,2930.0,8.825544,0
14524,SENSOR,1.1715,64.01,100.77,2944.9,8.826185,0
14525,SENSOR,1.1505,72.68,102.09,2888.0,8.826536,0
14526,SENSOR,1.4251,68.91,98.03,2860.3,8.82702,0
14527,SENSOR,1.3379,69.46,93.38,2919.3,8.827274,0
14528,SENSOR,1.4022,71.68,102.27,2939.2,8.828116,0
14529,SENSOR,1.2546,64.82,92.71,2956.6,8.82908,0
14530,SENSOR,1.2326,67.76,88.42,3016.5,8.829416,0
14531,SENSOR,1.6612,68.79,93.34,2841.5,8.829756,0
14532,SENSOR,1.155,69.65,95.66,2942.7,8.831356,0
14533,SENSOR,1.1248,67.05,98.14,2960.2,8.831765,0
14534,SENSOR,1.287,69.12,98.8,2843.3,8.832215,0
14535,SENSOR,1.3063,67.91,98.44,2851.8,8.832429,0
14536,SENSOR,1.1448,71.62,94.8,2940.2,8.833486,0
14537,SENSOR,1.1564,65.66,99.87,2838.1,8.834253,0
14538,SENSOR,1.2176,67.65,97.49,2855.1,8.834499,0
14539,SENSOR,1.1347,71.27,94.52,2922.0,8.835394,0
14540,SENSOR,1.2224,65.47,96.79,2951.8,8.836656,0
14541,SENSOR,1.3507,68.92,101.5,2885.9,8.837094,0
14542,SENSOR,1.1527,66.16,98.13,2933.4,8.837465,0
14543,SENSOR,1.1527,70.84,93.05,2800.2,8.84037,0
14544,SENSOR,1.2965,69.26,92.93,2933.8,8.840612,0
14545,SENSOR,1.2131,66.34,96.8,2897.1,8.840846,0
14546,SENSOR,1.2491,70.53,97.9,2916.7,8.841322,0
14547,SENSOR,1.1403,68.51,97.7,2762.5,8.844269,0
14548,SENSOR,1.2048,67.89,92.3,2855.6,8.844581,0
